id,title,freq
5465,gravitare,NULL
5466,grillare,NULL
5467,imparadisare,NULL
5468,impegolare,NULL
5469,invenire,NULL
5470,istaurare,NULL
5471,lappare,NULL
5472,lazzeggiare,NULL
5473,letiziare,NULL
5474,massimare,NULL
5475,memorare,NULL
5476,onerare,NULL
5477,paganizzare,NULL
5478,raffrescare,NULL
5479,ramificare,NULL
5480,recusare,NULL
5481,ricollocare,NULL
5482,riconvertire,NULL
5483,ritemprare,NULL
5484,salassare,NULL
5485,scaglionare,NULL
5486,scancellare,NULL
5487,scapitare,NULL
5488,sciugare,NULL
5489,serpere,NULL
5490,sguinzagliare,NULL
5491,snaturare,NULL
5492,spenducchiare,NULL
5493,strafogare,NULL
5494,succhiellare,NULL
5495,succingere,NULL
5496,surriscaldare,NULL
5497,trasparere,NULL
5498,travolare,NULL
5499,zirlare,NULL
5500,accanare,NULL
5501,accensare,NULL
5502,apricare,NULL
5503,arrovesciare,NULL
5504,aspreggiare,NULL
5505,assecurare,NULL
5506,autentificare,NULL
5507,bastire,NULL
5508,catalizzare,NULL
5509,disanimare,NULL
5510,discovrire,NULL
5511,disimparare,NULL
5512,disossare,NULL
5513,disserrare,NULL
5514,dissotterrare,NULL
5515,graffire,NULL
5516,guiderdonare,NULL
5517,incretinire,NULL
5518,intabarrare,NULL
5519,intrinsecare,NULL
5520,inturgidire,NULL
5521,invietire,NULL
5522,lividire,NULL
5523,morigerare,NULL
5524,motorizzare,NULL
5525,mugnere,NULL
5526,ofiziare,NULL
5527,ospedalizzare,NULL
5528,ovattare,NULL
5529,pavere,NULL
5530,prefazionare,NULL
5531,proscrivere,NULL
5532,prosternare,NULL
5533,pungolare,NULL
5534,relativizzare,NULL
5535,ridisegnare,NULL
5536,ridossare,NULL
5537,riformulare,NULL
5538,rincretinire,NULL
5539,riscorrere,NULL
5540,risistemare,NULL
5541,scialbare,NULL
5542,sfalsare,NULL
5543,sfrenare,NULL
5544,sgraffignare,NULL
5545,sottotitolare,NULL
5546,spurgare,NULL
5547,stomacare,NULL
5548,stranutire,NULL
5549,strumentare,NULL
5550,subornare,NULL
5551,svantaggiare,NULL
5552,talentare,NULL
5553,tesserare,NULL
5554,ticchettare,NULL
5555,traguardare,NULL
5556,verdeggiare,NULL
5557,zigare,NULL
5558,abburattare,NULL
5559,affastellare,NULL
5560,afflare,NULL
5561,ammosciare,NULL
5562,ammutire,NULL
5563,apparigliare,NULL
5564,arpeggiare,NULL
5565,azzoppare,NULL
5566,battibeccare,NULL
5567,ciacciare,NULL
5568,condicere,NULL
5569,cospergere,NULL
5570,crivellare,NULL
5571,disinserire,NULL
5572,disorganizzare,NULL
5573,dissecare,NULL
5574,estrinsecare,NULL
5575,filosofeggiare,NULL
5576,guinzagliare,NULL
5577,inescare,NULL
5578,infiorare,NULL
5579,insabbiare,NULL
5580,invelare,NULL
5581,lumeggiare,NULL
5582,maciullare,NULL
5583,periziare,NULL
5584,permuovere,NULL
5585,prepensare,NULL
5586,raggrinzare,NULL
5587,razionare,NULL
5588,resumere,NULL
5589,rincalzare,NULL
5590,rinsecchire,NULL
5591,riscegliere,NULL
5592,rituffare,NULL
5593,scappiare,NULL
5594,scartabellare,NULL
5595,scompagnare,NULL
5596,smembrare,NULL
5597,sobillare,NULL
5598,sommuovere,NULL
5599,stralunare,NULL
5600,strigare,NULL
5601,subodorare,NULL
5602,teorizzare,NULL
5603,vellutare,NULL
5604,acciaiare,NULL
5605,adacquare,NULL
5606,adontare,NULL
5607,affisare,NULL
5608,aggrinzire,NULL
5609,assedere,NULL
5610,assolare,NULL
5611,ballonzolare,NULL
5612,bluffare,NULL
5613,chiazzare,NULL
5614,compartecipare,NULL
5615,cornare,NULL
5616,corteare,NULL
5617,crossare,NULL
5618,deflagrare,NULL
5619,deputare,NULL
5620,dolcificare,NULL
5621,fardellare,NULL
5622,favolare,NULL
5623,filettare,NULL
5624,giocondare,NULL
5625,granire,NULL
5626,guazzare,NULL
5627,imbustare,NULL
5628,incolonnare,NULL
5629,irraggiare,NULL
5630,laminare,NULL
5631,misconoscere,NULL
5632,monacare,NULL
5633,occidentalizzare,NULL
5634,orchestrare,NULL
5635,padellare,NULL
5636,pavimentare,NULL
5637,presapere,NULL
5638,prestigiare,NULL
5639,prezzolare,NULL
5640,privatizzare,NULL
5641,proeggiare,NULL
5642,pussare,NULL
5643,rebellare,NULL
5644,reintrodurre,NULL
5645,ricantare,NULL
5646,rimodellare,NULL
5647,rimpiattare,NULL
5648,rinomare,NULL
5649,risolare,NULL
5650,salinare,NULL
5651,saltabeccare,NULL
5652,scatarrare,NULL
5653,sciabolare,NULL
5654,sconciare,NULL
5655,sfiatare,NULL
5656,sguarnire,NULL
5657,spigliare,NULL
5658,stizzare,NULL
5659,stroppiare,NULL
5660,strumentalizzare,NULL
5661,tenoreggiare,NULL
5662,tracollare,NULL
5663,trasandare,NULL
5664,vomere,NULL
5665,zurlare,NULL
5666,aggrandire,NULL
5667,balire,NULL
5668,ballonchiare,NULL
5669,barbugliare,NULL
5670,bipartire,NULL
5671,carreggiare,NULL
5672,cazzottare,NULL
5673,chioccolare,NULL
5674,decelerare,NULL
5675,disinnescare,NULL
5676,fastidire,NULL
5677,fossilizzare,NULL
5678,gassare,NULL
5679,incapricciare,NULL
5680,incrudelire,NULL
5681,incrudire,NULL
5682,indorare,NULL
5683,insalare,NULL
5684,insuperbire,NULL
5685,internazionalizzare,NULL
5686,invelenire,NULL
5687,linkare,NULL
5688,manicomizzare,NULL
5689,medesimare,NULL
5690,mollire,NULL
5691,muffire,NULL
5692,novellare,NULL
5693,orzare,NULL
5694,parkerizzare,NULL
5695,prepotere,NULL
5696,rabboccare,NULL
5697,renunziare,NULL
5698,repertare,NULL
5699,reverire,NULL
5700,riammettere,NULL
5701,ricoronare,NULL
5702,ricorreggere,NULL
5703,riemettere,NULL
5704,rifriggere,NULL
5705,rigonfiare,NULL
5706,rimboschire,NULL
5707,risortire,NULL
5708,riverniciare,NULL
5709,rivertire,NULL
5710,salariare,NULL
5711,scarnare,NULL
5712,sfornire,NULL
5713,sodare,NULL
5714,strapagare,NULL
5715,subsistere,NULL
5716,succidere,NULL
5717,sverre,NULL
5718,tonfare,NULL
5719,torreggiare,NULL
5720,traslatare,NULL
5721,umidificare,NULL
5722,umidire,NULL
5723,vitaliziare,NULL
5724,vittimare,NULL
5725,vivacchiare,NULL
5726,abballinare,NULL
5727,abbancare,NULL
5728,abbisciare,NULL
5729,abbruciacchiare,NULL
5730,acidificare,NULL
5731,addoppiare,NULL
5732,aduggiare,NULL
5733,biforcare,NULL
5734,chimerare,NULL
5735,conguagliare,NULL
5736,consociare,NULL
5737,delibare,NULL
5738,dilazionare,NULL
5739,fiammare,NULL
5740,impinguare,NULL
5741,incamerare,NULL
5742,ingommare,NULL
5743,innondare,NULL
5744,liticare,NULL
5745,massificare,NULL
5746,mestruare,NULL
5747,nazionalizzare,NULL
5748,ovulare,NULL
5749,paganeggiare,NULL
5750,pandere,NULL
5751,piroscindere,NULL
5752,pontare,NULL
5753,pontificare,NULL
5754,quietanzare,NULL
5755,riadattare,NULL
5756,riannuvolare,NULL
5757,riappropriare,NULL
5758,ricetrasmettere,NULL
5759,ricontrarre,NULL
5760,rincorare,NULL
5761,rinserrare,NULL
5762,rintuzzare,NULL
5763,ripiombare,NULL
5764,rondare,NULL
5765,ruffianare,NULL
5766,salmistrare,NULL
5767,scalmanare,NULL
5768,scentrare,NULL
5769,scompaginare,NULL
5770,sfarfallare,NULL
5771,sfasare,NULL
5772,sgradire,NULL
5773,sistematizzare,NULL
5774,sostanziare,NULL
5775,strascinare,NULL
5776,titillare,NULL
5777,trasdurre,NULL
5778,trivializzare,NULL
5779,zoomare,NULL
5780,abondare,NULL
5781,aggrumare,NULL
5782,assennare,NULL
5783,asserragliare,NULL
5784,capitombolare,NULL
5785,carcerare,NULL
5786,cooptare,NULL
5787,departire,NULL
5788,discaricare,NULL
5789,disimballare,NULL
5790,dispegnere,NULL
5791,folleggiare,NULL
5792,handicappare,NULL
5793,ibridare,NULL
5794,imbufalire,NULL
5795,immiserire,NULL
5796,impaludare,NULL
5797,imperlare,NULL
5798,impettire,NULL
5799,indirigere,NULL
5800,inoculare,NULL
5801,insaccare,NULL
5802,lagrimare,NULL
5803,marginare,NULL
5804,maschiare,NULL
5805,minorare,NULL
5806,permischiare,NULL
5807,polarizzare,NULL
5808,postdatare,NULL
5809,proverbiare,NULL
5810,rampollare,NULL
5811,regatare,NULL
5812,richiarire,NULL
5813,rincitrullire,NULL
5814,ripettinare,NULL
5815,ripiantare,NULL
5816,ripingere,NULL
5817,ristornare,NULL
5818,sbaffare,NULL
5819,sbordellare,NULL
5820,sbroccare,NULL
5821,screscere,NULL
5822,screziare,NULL
5823,sfolgorare,NULL
5824,sfriggere,NULL
5825,smammare,NULL
5826,smerigliare,NULL
5827,spellicciare,NULL
5828,spendicchiare,NULL
5829,spoltrire,NULL
5830,spumeggiare,NULL
5831,svasare,NULL
5832,taroccare,NULL
5833,trafilare,NULL
5834,tripudiare,NULL
5835,urgenzare,NULL
5836,vendicchiare,NULL
5837,zaffare,NULL
5838,abbottare,NULL
5839,accagliare,NULL
5840,acciottolare,NULL
5841,acuminare,NULL
5842,affiochire,NULL
5843,ammortire,NULL
5844,annichilare,NULL
5845,artare,NULL
5846,brancicare,NULL
5847,cicalare,NULL
5848,circonfondere,NULL
5849,contemperare,NULL
5850,cronometrare,NULL
5851,depistare,NULL
5852,digitalizzare,NULL
5853,disabituare,NULL
5854,frollare,NULL
5855,gabellare,NULL
5856,impiastricciare,NULL
5857,incattivire,NULL
5858,indolire,NULL
5859,indorsare,NULL
5860,innanzare,NULL
5861,insellare,NULL
5862,instradare,NULL
5863,inveggiare,NULL
5864,nerbare,NULL
5865,notiziare,NULL
5866,oleare,NULL
5867,palafittare,NULL
5868,parcere,NULL
5869,preponderare,NULL
5870,propagandare,NULL
5871,rappacificare,NULL
5872,rimostrare,NULL
5873,rinsaldare,NULL
5874,ripopolare,NULL
5875,rivitalizzare,NULL
5876,ruspare,NULL
5877,sbandire,NULL
5878,smadonnare,NULL
5879,spompare,NULL
5880,striminzire,NULL
5881,tartufare,NULL
5882,tignare,NULL
5883,tintinnire,NULL
5884,tralucere,NULL
5885,venenare,NULL
5886,acquerellare,NULL
5887,ammagliare,NULL
5888,anagrammare,NULL
5889,ancidere,NULL
5890,azzittare,NULL
5891,canoscere,NULL
5892,cappeggiare,NULL
5893,carminare,NULL
5894,carotare,NULL
5895,consuetare,NULL
5896,convellere,NULL
5897,corrivare,NULL
5898,demarcare,NULL
5899,depravare,NULL
5900,detonare,NULL
5901,discedere,NULL
5902,dormigliare,NULL
5903,elicitare,NULL
5904,esorbitare,NULL
5905,esteriorizzare,NULL
5906,federare,NULL
5907,formicare,NULL
5908,fremire,NULL
5909,furoreggiare,NULL
5910,globalizzare,NULL
5911,imbarbarire,NULL
5912,imbeccare,NULL
5913,impestare,NULL
5914,incartapecorire,NULL
5915,indovare,NULL
5916,infoltire,NULL
5917,inselvatichire,NULL
5918,insufflare,NULL
5919,invigorire,NULL
5920,isterilire,NULL
5921,istoriare,NULL
5922,monopolizzare,NULL
5923,obbliare,NULL
5924,orrire,NULL
5925,palliare,NULL
5926,perversare,NULL
5927,preconizzare,NULL
5928,proemizzare,NULL
5929,prosare,NULL
5930,raggrumare,NULL
5931,raiare,NULL
5932,reimpiegare,NULL
5933,riallineare,NULL
5934,riattare,NULL
5935,rinfrangere,NULL
5936,riqualificare,NULL
5937,rivangare,NULL
5938,sacramentare,NULL
5939,sbafare,NULL
5940,sbaldanzire,NULL
5941,sbozzare,NULL
5942,sbrindellare,NULL
5943,scampanare,NULL
5944,schiattire,NULL
5945,scorribandare,NULL
5946,sdilinquire,NULL
5947,smangiucchiare,NULL
5948,solfeggiare,NULL
5949,spericolare,NULL
5950,spicchiare,NULL
5951,spuzzare,NULL
5952,stilizzare,NULL
5953,suspirare,NULL
5954,svampire,NULL
5955,svaporare,NULL
5956,traccheggiare,NULL
5957,trasmutare,NULL
5958,ulcerare,NULL
5959,vocalizzare,NULL
5960,abbarrare,NULL
5961,accappiare,NULL
5962,accoccare,NULL
5963,accorcire,NULL
5964,addottorare,NULL
5965,aggrinzare,NULL
5966,alesare,NULL
5967,allignare,NULL
5968,alloppiare,NULL
5969,capotare,NULL
5970,carrellare,NULL
5971,categorizzare,NULL
5972,cinghiare,NULL
5973,conturbare,NULL
5974,criptare,NULL
5975,crostare,NULL
5976,diradicare,NULL
5977,discomporre,NULL
5978,disinibire,NULL
5979,disinvolgere,NULL
5980,dispacciare,NULL
5981,epitetare,NULL
5982,espettorare,NULL
5983,falcare,NULL
5984,falcidiare,NULL
5985,frisare,NULL
5986,glassare,NULL
5987,imbaldanzire,NULL
5988,imbolsire,NULL
5989,immunizzare,NULL
5990,impicciolire,NULL
5991,inanellare,NULL
5992,industriare,NULL
5993,infossare,NULL
5994,ingiovanire,NULL
5995,insordire,NULL
5996,introiettare,NULL
5997,iridare,NULL
5998,irrancidire,NULL
5999,licitare,NULL
6000,malandare,NULL
6001,mesciare,NULL
6002,monetare,NULL
6003,narcotizzare,NULL
6004,oprare,NULL
6005,ostracizzare,NULL
6006,pioviccicare,NULL
6007,pistolare,NULL
6008,prolificare,NULL
6009,raccendere,NULL
6010,racconciare,NULL
6011,reciprocare,NULL
6012,reddere,NULL
6013,riannodare,NULL
6014,ricidere,NULL
6015,ridettare,NULL
6016,ringalluzzire,NULL
6017,rispremere,NULL
6018,riudire,NULL
6019,riusurpare,NULL
6020,ruere,NULL
6021,ruinare,NULL
6022,sagrare,NULL
6023,sbruffare,NULL
6024,scampanellare,NULL
6025,secolarizzare,NULL
6026,seghettare,NULL
6027,sforbiciare,NULL
6028,sfuriare,NULL
6029,snidare,NULL
6030,suppurare,NULL
6031,tariffare,NULL
6032,uncinare,NULL
6033,vivisezionare,NULL
6034,vulnerare,NULL
6035,accomandare,NULL
6036,affittire,NULL
6037,alcolizzare,NULL
6038,allumare,NULL
6039,anatrare,NULL
6040,attristire,NULL
6041,balzellare,NULL
6042,butterare,NULL
6043,canonizzare,NULL
6044,contiguare,NULL
6045,coperchiare,NULL
6046,decomprimere,NULL
6047,defenestrare,NULL
6048,democratizzare,NULL
6049,desedare,NULL
6050,discacciare,NULL
6051,disinnestare,NULL
6052,espurgare,NULL
6053,favoleggiare,NULL
6054,fedire,NULL
6055,fresare,NULL
6056,gambizzare,NULL
6057,gemmare,NULL
6058,imbastardire,NULL
6059,inacerbire,NULL
6060,incensare,NULL
6061,incignare,NULL
6062,infagottare,NULL
6063,infeltrire,NULL
6064,infirmare,NULL
6065,inflettere,NULL
6066,ingolosire,NULL
6067,insolentire,NULL
6068,inviscidire,NULL
6069,ionizzare,NULL
6070,irruvidire,NULL
6071,lambere,NULL
6072,liberalizzare,NULL
6073,lussureggiare,NULL
6074,oppressare,NULL
6075,piatire,NULL
6076,pioviscolare,NULL
6077,predestinare,NULL
6078,prigionare,NULL
6079,procombere,NULL
6080,raffermare,NULL
6081,ramingare,NULL
6082,reassumere,NULL
6083,recapitolare,NULL
6084,reimpostare,NULL
6085,reinterpretare,NULL
6086,riannettere,NULL
6087,riequilibrare,NULL
6088,rincantucciare,NULL
6089,rincarnare,NULL
6090,ristampare,NULL
6091,scaffare,NULL
6092,scarmigliare,NULL
6093,scarrozzare,NULL
6094,schematizzare,NULL
6095,scorcire,NULL
6096,scorzare,NULL
6097,smovere,NULL
6098,soppalcare,NULL
6099,sottostimare,NULL
6100,spiegacciare,NULL
6101,sprimacciare,NULL
6102,squadernare,NULL
6103,stempiare,NULL
6104,stracuocere,NULL
6105,strapiombare,NULL
6106,svigorire,NULL
6107,terrazzare,NULL
6108,terremotare,NULL
6109,terrificare,NULL
6110,tondere,NULL
6111,tramezzare,NULL
6112,trivellare,NULL
6113,truncare,NULL
6114,abbozzolare,NULL
6115,adsorbire,NULL
6116,agglutinare,NULL
6117,badaluccare,NULL
6118,barbottare,NULL
6119,circonflettere,NULL
6120,classare,NULL
6121,coibentare,NULL
6122,controbilanciare,NULL
6123,cornificare,NULL
6124,disarcionare,NULL
6125,dissacrare,NULL
6126,disviare,NULL
6127,divinizzare,NULL
6128,feltrare,NULL
6129,frammischiare,NULL
6130,fraternizzare,NULL
6131,gargarizzare,NULL
6132,gentilire,NULL
6133,imbroccare,NULL
6134,impallinare,NULL
6135,impastoiare,NULL
6136,impiantire,NULL
6137,impoltronire,NULL
6138,incancrenire,NULL
6139,incinerare,NULL
6140,incocciare,NULL
6141,incordare,NULL
6142,indegnare,NULL
6143,inguainare,NULL
6144,interpolare,NULL
6145,inzuccherare,NULL
6146,maculare,NULL
6147,malvolere,NULL
6148,minchionare,NULL
6149,ottenebrare,NULL
6150,radicalizzare,NULL
6151,riassettare,NULL
6152,ricapitare,NULL
6153,rigiungere,NULL
6154,rimpiccolire,NULL
6155,rinculare,NULL
6156,rinfondere,NULL
6157,ripianare,NULL
6158,risvoltare,NULL
6159,rivertere,NULL
6160,rogitare,NULL
6161,rubacchiare,NULL
6162,saglire,NULL
6163,salmodiare,NULL
6164,sattare,NULL
6165,sbevazzare,NULL
6166,scapicollare,NULL
6167,scaracchiare,NULL
6168,scerbare,NULL
6169,schienare,NULL
6170,sciattare,NULL
6171,scovrire,NULL
6172,scribacchiare,NULL
6173,scrivacchiare,NULL
6174,smerlettare,NULL
6175,snudare,NULL
6176,soggiugnere,NULL
6177,sovraintendere,NULL
6178,spadellare,NULL
6179,spaiare,NULL
6180,spizzicare,NULL
6181,tiranneggiare,NULL
6182,transporre,NULL
6183,urbanizzare,NULL
6184,vaporizzare,NULL
6185,abbellare,NULL
6186,abbrividire,NULL
6187,acerbare,NULL
6188,adusare,NULL
6189,aggomitolare,NULL
6190,ammutare,NULL
6191,anteponere,NULL
6192,arrolare,NULL
6193,arruffianare,NULL
6194,assiemare,NULL
6195,bezzicare,NULL
6196,biondeggiare,NULL
6197,bobbare,NULL
6198,calmierare,NULL
6199,carteggiare,NULL
6200,catastare,NULL
6201,ciurmare,NULL
6202,commissariare,NULL
6203,contristare,NULL
6204,convenzionare,NULL
6205,disaminare,NULL
6206,fedare,NULL
6207,fucinare,NULL
6208,gigioneggiare,NULL
6209,gramare,NULL
6210,imborghesire,NULL
6211,immanere,NULL
6212,incacchiare,NULL
6213,incivilire,NULL
6214,incuocere,NULL
6215,insozzare,NULL
6216,inzeppare,NULL
6217,motteggiare,NULL
6218,oracolare,NULL
6219,orbare,NULL
6220,panificare,NULL
6221,perfare,NULL
6222,perifrasare,NULL
6223,preesistere,NULL
6224,preludiare,NULL
6225,raffrenare,NULL
6226,rampognare,NULL
6227,rappezzare,NULL
6228,remigare,NULL
6229,residuare,NULL
6230,risprangare,NULL
6231,ritrascrivere,NULL
6232,scacchiare,NULL
6233,scalpellare,NULL
6234,scapocchiare,NULL
6235,sciabordare,NULL
6236,sciancare,NULL
6237,scornare,NULL
6238,solidarizzare,NULL
6239,spennacchiare,NULL
6240,squamare,NULL
6241,sragionare,NULL
6242,stampigliare,NULL
6243,stridire,NULL
6244,sublocare,NULL
6245,svecciare,NULL
6246,tampinare,NULL
6247,tossicare,NULL
6248,tralignare,NULL
6249,transumare,NULL
6250,trasvolare,NULL
6251,vagolare,NULL
6252,volturare,NULL
6253,zeccare,NULL
6254,zincare,NULL
6255,arrembare,NULL
6256,attrappare,NULL
6257,autodistruggere,NULL
6258,boriare,NULL
6259,bypassare,NULL
6260,cioccare,NULL
6261,civilizzare,NULL
6262,complettere,NULL
6263,diliscare,NULL
6264,disabitare,NULL
6265,disbrigare,NULL
6266,disvelare,NULL
6267,drappeggiare,NULL
6268,elettrizzare,NULL
6269,elicere,NULL
6270,emulsionare,NULL
6271,francobollare,NULL
6272,furiare,NULL
6273,gottare,NULL
6274,gragnolare,NULL
6275,immalinconire,NULL
6276,inchiostrare,NULL
6277,informatizzare,NULL
6278,infrattare,NULL
6279,insanire,NULL
6280,intronare,NULL
6281,invetriare,NULL
6282,lellare,NULL
6283,malfare,NULL
6284,manganeggiare,NULL
6285,marmare,NULL
6286,membrare,NULL
6287,microfilmare,NULL
6288,monologare,NULL
6289,pannare,NULL
6290,pellegrinare,NULL
6291,petrificare,NULL
6292,picconare,NULL
6293,preaffrancare,NULL
6294,pretestare,NULL
6295,provecciare,NULL
6296,raccorcire,NULL
6297,raffrontare,NULL
6298,raggiustare,NULL
6299,ramazzare,NULL
6300,randellare,NULL
6301,rattenere,NULL
6302,referenziare,NULL
6303,riammalare,NULL
6304,riattraversare,NULL
6305,ridotare,NULL
6306,rimorire,NULL
6307,rimparare,NULL
6308,rinsanire,NULL
6309,ripentire,NULL
6310,satireggiare,NULL
6311,satollare,NULL
6312,sbadire,NULL
6313,sbracare,NULL
6314,sbrancare,NULL
6315,sbrodare,NULL
6316,scafare,NULL
6317,scapigliare,NULL
6318,sconvenire,NULL
6319,scosciare,NULL
6320,sdire,NULL
6321,sferragliare,NULL
6322,sganasciare,NULL
6323,sopraintendere,NULL
6324,spuntinare,NULL
6325,tabulare,NULL
6326,trasmigrare,NULL
6327,vaporare,NULL
6328,zigrinare,NULL
6329,zonare,NULL
6330,abbominare,NULL
6331,affasciare,NULL
6332,allascare,NULL
6333,antivedere,NULL
6334,attempare,NULL
6335,baraccare,NULL
6336,berneggiare,NULL
6337,bombire,NULL
6338,broccare,NULL
6339,brocciare,NULL
6340,brogliare,NULL
6341,calcificare,NULL
6342,candeggiare,NULL
6343,circondurre,NULL
6344,congiugnere,NULL
6345,crosciare,NULL
6346,decriptare,NULL
6347,disincagliare,NULL
6348,dissezionare,NULL
6349,eccheggiare,NULL
6350,emungere,NULL
6351,eradicare,NULL
6352,essaltare,NULL
6353,estremare,NULL
6354,fascicolare,NULL
6356,fluidificare,NULL
6357,gerarchizzare,NULL
6358,incasellare,NULL
6359,incettare,NULL
6360,indottrinare,NULL
6361,infurbire,NULL
6362,ingrippare,NULL
6363,inluiare,NULL
6364,interpetrare,NULL
6365,lisciviare,NULL
6366,lottizzare,NULL
6367,mallevare,NULL
6368,metamorfosare,NULL
6369,miracolare,NULL
6370,mummificare,NULL
6371,opacizzare,NULL
6372,paracadutare,NULL
6373,particolareggiare,NULL
6374,pencolare,NULL
6375,perfidiare,NULL
6376,postillare,NULL
6377,preavvertire,NULL
6378,reinstallare,NULL
6379,riabbellire,NULL
6380,riarmare,NULL
6381,ridividere,NULL
6382,rimpiegare,NULL
6383,riporgere,NULL
6384,risaldare,NULL
6385,ritendere,NULL
6386,riunificare,NULL
6387,scamiciare,NULL
6388,scarpinare,NULL
6389,smaliziare,NULL
6390,smottare,NULL
6391,soprascrivere,NULL
6392,spanare,NULL
6393,standardizzare,NULL
6394,strafottere,NULL
6395,stratificare,NULL
6396,straviziare,NULL
6397,sverniciare,NULL
6398,taccheggiare,NULL
6399,tassellare,NULL
6400,toreare,NULL
6401,tragittare,NULL
6402,vacuare,NULL
6403,verseggiare,NULL
6404,zombare,NULL
6405,abbatuffolare,NULL
6406,abborrare,NULL
6407,abbrustiare,NULL
6408,acquarellare,NULL
6409,alchimiare,NULL
6410,ammorzare,NULL
6411,appastellare,NULL
6412,appiedare,NULL
6413,appigionare,NULL
6414,avviticchiare,NULL
6415,biasciare,NULL
6416,brusire,NULL
6417,calafatare,NULL
6418,calettare,NULL
6419,cantilenare,NULL
6420,cantonare,NULL
6421,capottare,NULL
6422,cioncare,NULL
6423,clacsonare,NULL
6424,compassionare,NULL
6425,contessere,NULL
6426,cromare,NULL
6427,defaticare,NULL
6428,denegare,NULL
6429,diacere,NULL
6430,diaframmare,NULL
6431,diagrammare,NULL
6432,disapparire,NULL
6433,diserbare,NULL
6434,disistimare,NULL
6435,escavare,NULL
6436,gravidare,NULL
6437,grifare,NULL
6438,grippare,NULL
6439,imbonire,NULL
6440,impiccolire,NULL
6441,incannare,NULL
6442,incapare,NULL
6443,indolcire,NULL
6444,infognare,NULL
6445,infrollire,NULL
6446,insecchire,NULL
6447,inseminare,NULL
6448,insonorizzare,NULL
6449,intepidire,NULL
6450,interconnettere,NULL
6451,lascivire,NULL
6452,latinizzare,NULL
6453,lumacare,NULL
6454,massicciare,NULL
6455,minutare,NULL
6456,molleggiare,NULL
6457,moncare,NULL
6458,mozzicare,NULL
6459,organicare,NULL
6460,picchettare,NULL
6461,politicizzare,NULL
6462,raccorgere,NULL
6463,raccozzare,NULL
6464,raggranellare,NULL
6465,rattrarre,NULL
6466,reprobare,NULL
6467,retrogradare,NULL
6468,riappoggiare,NULL
6469,ribere,NULL
6470,ricalcitrare,NULL
6471,ricingere,NULL
6472,ricompattare,NULL
6473,risecchire,NULL
6474,risperare,NULL
6475,risuolare,NULL
6476,rognare,NULL
6477,rugare,NULL
6478,ruscellare,NULL
6479,scalcare,NULL
6480,scantonare,NULL
6481,sceverare,NULL
6482,scorporare,NULL
6483,scozzonare,NULL
6484,segmentare,NULL
6485,sgabellare,NULL
6486,sgambare,NULL
6487,sgangherare,NULL
6488,sgargiare,NULL
6489,soffregare,NULL
6490,solidare,NULL
6491,sovrastimare,NULL
6492,sparigliare,NULL
6493,spersonalizzare,NULL
6494,spiattellare,NULL
6495,spretare,NULL
6496,strambare,NULL
6497,svaccare,NULL
6498,taglieggiare,NULL
6499,tenzonare,NULL
6500,vellicare,NULL
6501,velocitare,NULL
6502,vimare,NULL
6503,vivacizzare,NULL
6504,accampionare,NULL
6505,accastellare,NULL
6506,acquartierare,NULL
6507,addottrinare,NULL
6508,affabulare,NULL
6509,aggranchire,NULL
6510,allenire,NULL
6511,allibare,NULL
6512,ammammolare,NULL
6513,anastomizzare,NULL
6514,anchilosare,NULL
6515,astrologare,NULL
6516,azzoppire,NULL
6517,bagordare,NULL
6518,bianchire,NULL
6519,bittare,NULL
6520,bottinare,NULL
6521,bruire,NULL
6522,calcinare,NULL
6523,caricaturare,NULL
6524,chicchiriare,NULL
6525,circostanziare,NULL
6526,compiegare,NULL
6527,comunare,NULL
6528,corporizzare,NULL
6529,crittare,NULL
6530,croccare,NULL
6531,demistificare,NULL
6532,derubricare,NULL
6533,direstare,NULL
6534,dirupare,NULL
6535,discingere,NULL
6536,disconvenire,NULL
6537,discreditare,NULL
6538,disiare,NULL
6539,disincentivare,NULL
6540,disinvestire,NULL
6541,dissalare,NULL
6542,doblare,NULL
6543,dottorare,NULL
6544,faldare,NULL
6545,fiscalizzare,NULL
6546,folcire,NULL
6547,imbellettare,NULL
6548,incanaglire,NULL
6549,inchiudere,NULL
6550,ingagliardire,NULL
6551,intrallazzare,NULL
6552,introvertire,NULL
6553,largheggiare,NULL
6554,lucciolare,NULL
6555,manifatturare,NULL
6556,oblare,NULL
6557,pecchiare,NULL
6558,perequare,NULL
6559,piantonare,NULL
6560,pigmentare,NULL
6561,pillare,NULL
6562,ponzare,NULL
6563,preannunziare,NULL
6564,questuare,NULL
6565,rammodernare,NULL
6566,rappare,NULL
6567,retinare,NULL
6568,ricerchiare,NULL
6569,rimbrottare,NULL
6570,rincollare,NULL
6571,rinegare,NULL
6572,sbaraccare,NULL
6573,sbrecciare,NULL
6574,sciovernare,NULL
6575,sclerosare,NULL
6576,scoiare,NULL
6577,scrocchiare,NULL
6578,scrociare,NULL
6579,sincopare,NULL
6580,smascellare,NULL
6581,smemorare,NULL
6582,smozzicare,NULL
6583,sofferere,NULL
6584,sopravalutare,NULL
6585,sovrimporre,NULL
6586,sperticare,NULL
6587,springare,NULL
6588,staffare,NULL
6589,stenografare,NULL
6590,subappaltare,NULL
6591,suppliziare,NULL
6592,sustentare,NULL
6593,svergolare,NULL
6594,svirilizzare,NULL
6595,svisare,NULL
6596,taffiare,NULL
6597,tipificare,NULL
